설치장소명,시도명,시군구명,소재지도로명주소,소재지지번주소,위도,경도,세부위치,휴지통종류,관리기관명,관리기관전화번호,데이터기준일자,제공기관코드,제공기관명
도안마을1단지 버스정류장,대전광역시,유성구,,대전광역시 유성구 봉명동 1062,36.348696,127.341772,도안마을1단지 버스정류장,일반쓰레기+재활용쓰,대전광역시 유성구청,042-611-2363,2025-06-24,3670000,대전광역시 유성구
트리플시티 9단지 버스정류장,대전광역시,유성구,,대전광역시 유성구 상대동 498,36.341489,127.338104,트리플시티 9단지 버스정류장(45-890),일반쓰레기+재활용쓰,대전광역시 유성구청,042-611-2363,2025-06-24,3670000,대전광역시 유성구
목원대네거리 버스정류장,대전광역시,유성구,,대전광역시 유성구 원신흥동 609,36.332453,127.339349,목원대네거리 버스정류장(41-820),일반쓰레기+재활용쓰,대전광역시 유성구청,042-611-2363,2025-06-24,3670000,대전광역시 유성구
원신흥동 휴먼시아10단지 버스정류장,대전광역시,유성구,,대전광역시 유성구 원신흥동 534-1,36.338155,127.341123,원신흥동 휴먼시아10단지 버스정류장(45-520),일반쓰레기+재활용쓰,대전광역시 유성구청,042-611-2363,2025-06-24,3670000,대전광역시 유성구
원신흥동 휴먼시아10단지 버스정류장,대전광역시,유성구,,대전광역시 유성구 원신흥동 588,36.338384,127.338961,원신흥동 휴먼시아10단지 버스정류장(45-510),일반쓰레기+재활용쓰,대전광역시 유성구청,042-611-2363,2025-06-24,3670000,대전광역시 유성구
원신흥동 흥도초등학교 버스정류장,대전광역시,유성구,,대전광역시 유성구 원신흥동 602-1,36.333902,127.338023,원신흥동 흥도초등학교 버스정류장(41-810),일반쓰레기+재활용쓰,대전광역시 유성구청,042-611-2363,2025-06-24,3670000,대전광역시 유성구
원신흥동 흥도초등학교 버스정류장,대전광역시,유성구,,대전광역시 유성구 원신흥동 602-1,36.334351,127.338281,원신흥동 흥도초등학교 버스정류장(41-800),일반쓰레기+재활용쓰,대전광역시 유성구청,042-611-2363,2025-06-24,3670000,대전광역시 유성구
원신흥동 어울림하트12단지 버스정류장,대전광역시,유성구,,대전광역시 유성구 원신흥동 528-1,36.332393,127.313102,원신흥동 어울림하트12단지 버스정류장(41-900),일반쓰레기+재활용쓰,대전광역시 유성구청,042-611-2363,2025-06-24,3670000,대전광역시 유성구
도안6단지센트럴시티 버스정류장,대전광역시,유성구,,대전광역시 유성구 봉명동 1062,36.348297,127.342096,도안6단지센트럴시티 버스정류장(45-500),일반쓰레기+재활용쓰,대전광역시 유성구청,042-611-2363,2025-06-24,3670000,대전광역시 유성구
휴먼시아4단지 버스정류장,대전광역시,유성구,,대전광역시 유성구 상대동 498,36.347221,127.340085,휴먼시아4단지 버스정류장(45-490),일반쓰레기+재활용쓰,대전광역시 유성구청,042-611-2363,2025-06-24,3670000,대전광역시 유성구
진잠타운 아파트 버스정류장,대전광역시,유성구,대전광역시 유성구 진잠로42번길 35 (원내동),대전광역시 유성구 원내동 351,36.295726,127.321283,진잠타운 아파트 버스정류장(40-170),일반쓰레기+재활용쓰,대전광역시 유성구청,042-611-2363,2025-06-24,3670000,대전광역시 유성구
한아름 아파트 버스정류장,대전광역시,유성구,,대전광역시 유성구 원내동 711,36.295851,127.319563,한아름 아파트 버스정류장(45-610),일반쓰레기+재활용쓰,대전광역시 유성구청,042-611-2363,2025-06-24,3670000,대전광역시 유성구
서대전 IC 버스정류장,대전광역시,유성구,,대전광역시 유성구 원내동 416-6,36.293648,127.319419,서대전 IC 버스정류장(40-180),일반쓰레기+재활용쓰,대전광역시 유성구청,042-611-2363,2025-06-24,3670000,대전광역시 유성구
제이파크(아) 버스정류장,대전광역시,유성구,,대전광역시 유성구 교촌동 651,36.303999,127.319446,제이파크(아) 버스정류장(40-090),일반쓰레기+재활용쓰,대전광역시 유성구청,042-611-2363,2025-06-24,3670000,대전광역시 유성구
샘물타운 버스정류장,대전광역시,유성구,,대전광역시 유성구 원내동 711,36.299769,127.322048,샘물타운 버스정류장(40-220),일반쓰레기+재활용쓰,대전광역시 유성구청,042-611-2363,2025-06-24,3670000,대전광역시 유성구
교촌동 한승미메이드아파트 버스정류장,대전광역시,유성구,,대전광역시 유성구 교촌동 652,36.306831,127.319335,교촌동 한승미메이드아파트 버스정류장(40-150),일반쓰레기+재활용쓰,대전광역시 유성구청,042-611-2363,2025-06-24,3670000,대전광역시 유성구
드리움공원 버스정류장,대전광역시,유성구,,대전광역시 유성구 대정동 318,36.315573,127.319812,드리움공원 버스정류장(45-300),일반쓰레기+재활용쓰,대전광역시 유성구청,042-611-2363,2025-06-24,3670000,대전광역시 유성구
드리움공원 버스정류장,대전광역시,유성구,,대전광역시 유성구 대정동 318,36.315474,127.320086,드리움공원 버스정류장(45-310),일반쓰레기+재활용쓰,대전광역시 유성구청,042-611-2363,2025-06-24,3670000,대전광역시 유성구
드리움아파트(모다) 버스정류장,대전광역시,유성구,,대전광역시 유성구 대정동 246-2,36.311666,127.318471,드리움아파트(모다) 버스정류장(40-330),일반쓰레기+재활용쓰,대전광역시 유성구청,042-611-2363,2025-06-24,3670000,대전광역시 유성구
드리움아파트(모다) 버스정류장,대전광역시,유성구,,대전광역시 유성구 대정동 274,36.311975,127.318404,드리움아파트(모다) 버스정류장(40-340),일반쓰레기+재활용쓰,대전광역시 유성구청,042-611-2363,2025-06-24,3670000,대전광역시 유성구
고성성당 버스정류장,대구광역시,북구,대구광역시 북구 옥산로 112,대구광역시 북구 고성동3가 7-2,35.88331609,128.587807,,일반쓰레기,대구광역시 북구 자원순환과,053-665-2498,2025-07-23,3450000,대구광역시 북구
초계면_관평(폐비닐),경상남도,합천군,,경상남도 합천군 초계면 관평리 661-22,35.5432002,128.2589864,,기타,경상남도 합천군청,055-930-3304,2025-07-24,5480000,경상남도 합천군
초계면_정곡(폐비닐),경상남도,합천군,,경상남도 합천군 초계면 신촌리 172-2,35.5227028,128.2504306,정곡마을,기타,경상남도 합천군청,055-930-3304,2025-07-24,5480000,경상남도 합천군
초계면_무릉(폐비닐),경상남도,합천군,,경상남도 합천군 초계면 상대리 280,35.5300361,128.2436278,,기타,경상남도 합천군청,055-930-3304,2025-07-24,5480000,경상남도 합천군
초계면_대동(폐비닐),경상남도,합천군,,경상남도 합천군 초계면 중리 417,35.5564699,128.2540764,,기타,경상남도 합천군청,055-930-3304,2025-07-24,5480000,경상남도 합천군
초계면_유하(폐비닐),경상남도,합천군,,경상남도 합천군 초계면 유하리 270-1,35.5410166,128.2471571,,기타,경상남도 합천군청,055-930-3304,2025-07-24,5480000,경상남도 합천군
초계면_교촌(폐비닐),경상남도,합천군,,경상남도 합천군 초계면 초계리 500,35.5565074,128.2618088,,기타,경상남도 합천군청,055-930-3304,2025-07-24,5480000,경상남도 합천군
율곡면_갑산2구(폐비닐),경상남도,합천군,,경상남도 합천군 율곡면 갑산리 564-15,35.5900712,128.2591814,,기타,경상남도 합천군청,055-930-3304,2025-07-24,5480000,경상남도 합천군
율곡면_낙민2구(폐비닐),경상남도,합천군,,경상남도 합천군 율곡면 낙민리 1358,35.5852319,128.2225868,,기타,경상남도 합천군청,055-930-3304,2025-07-24,5480000,경상남도 합천군
율곡면_본천3구(폐비닐),경상남도,합천군,,경상남도 합천군 율곡면 본천리 1053-1,35.5399102,128.1969753,,기타,경상남도 합천군청,055-930-3304,2025-07-24,5480000,경상남도 합천군
율곡면_노양1구(폐비닐),경상남도,합천군,,경상남도 합천군 율곡면 노양리 789,35.6378249,128.1865161,,기타,경상남도 합천군청,055-930-3304,2025-07-24,5480000,경상남도 합천군
율곡면_와리(폐비닐),경상남도,합천군,,경상남도 합천군 율곡면 와리 176-2,35.6215095,128.1982571,,기타,경상남도 합천군청,055-930-3304,2025-07-24,5480000,경상남도 합천군
율곡면_본천1구(폐비닐),경상남도,합천군,,경상남도 합천군 율곡면 본천리 424,35.5567639,128.1926374,,기타,경상남도 합천군청,055-930-3304,2025-07-24,5480000,경상남도 합천군
율곡면_율진1구(폐비닐),경상남도,합천군,,경상남도 합천군 율곡면 율진리 1168,35.6076124,128.1856511,,기타,경상남도 합천군청,055-930-3304,2025-07-24,5480000,경상남도 합천군
율곡면_기리(폐비닐),경상남도,합천군,,경상남도 합천군 율곡면 기리 316-1,35.6219446,128.2274796,,기타,경상남도 합천군청,055-930-3304,2025-07-24,5480000,경상남도 합천군
율곡면_노양2구(폐비닐),경상남도,합천군,,경상남도 합천군 율곡면 노양리 548-2,35.6219777,128.1929814,,기타,경상남도 합천군청,055-930-3304,2025-07-24,5480000,경상남도 합천군
율곡면_본천2구(폐비닐),경상남도,합천군,,경상남도 합천군 율곡면 본천리 306,35.5577549,128.1985633,,기타,경상남도 합천군청,055-930-3304,2025-07-24,5480000,경상남도 합천군
율곡면_영전2구(폐비닐),경상남도,합천군,,경상남도 합천군 율곡면 영전리 74-4,35.5682415,128.2070949,,기타,경상남도 합천군청,055-930-3304,2025-07-24,5480000,경상남도 합천군
율곡면_갑산1구(폐비닐),경상남도,합천군,경상남도 합천군 율곡면 갑산2길 14-6,,35.5897028,128.2457175,,기타,경상남도 합천군청,055-930-3304,2025-07-24,5480000,경상남도 합천군
율곡면_내천(폐비닐),경상남도,합천군,,경상남도 합천군 율곡면 내천리 434,35.6133436,128.2377981,,기타,경상남도 합천군청,055-930-3304,2025-07-24,5480000,경상남도 합천군
율곡면_항곡1구(폐비닐),경상남도,합천군,,경상남도 합천군 율곡면 항곡리 243-2,35.5973827,128.2124011,,기타,경상남도 합천군청,055-930-3304,2025-07-24,5480000,경상남도 합천군
율곡면_갑산3구(폐비닐),경상남도,합천군,,경상남도 합천군 율곡면 갑산리 697,35.5944949,128.2559181,,기타,경상남도 합천군청,055-930-3304,2025-07-24,5480000,경상남도 합천군
율곡면_항곡2구(폐비닐),경상남도,합천군,,경상남도 합천군 율곡면 항곡리 557-3,35.6079027,128.2118769,,기타,경상남도 합천군청,055-930-3304,2025-07-24,5480000,경상남도 합천군
율곡면_율진2구(폐비닐),경상남도,합천군,,경상남도 합천군 율곡면 율진리 521,35.5927753,128.1860252,,기타,경상남도 합천군청,055-930-3304,2025-07-24,5480000,경상남도 합천군
율곡면_제내2구(폐비닐),경상남도,합천군,,경상남도 합천군 율곡면 제내리 24-5,35.5888012,128.2177413,,기타,경상남도 합천군청,055-930-3304,2025-07-24,5480000,경상남도 합천군
야로면_매촌2구(폐비닐),경상남도,합천군,,경상남도 합천군 야로면 매촌리 635-1,35.7148879,128.1640272,,기타,경상남도 합천군청,055-930-3304,2025-07-24,5480000,경상남도 합천군
야로면_월광(폐비닐),경상남도,합천군,,경상남도 합천군 야로면 월광리 33-3,35.7277153,128.1563931,,기타,경상남도 합천군청,055-930-3304,2025-07-24,5480000,경상남도 합천군
야로면_묵촌1구(폐비닐),경상남도,합천군,,경상남도 합천군 야로면 묵촌리 2-3,35.7050381,128.1557962,,기타,경상남도 합천군청,055-930-3304,2025-07-24,5480000,경상남도 합천군
야로면_정대(폐비닐),경상남도,합천군,,경상남도 합천군 야로면 정대리 986,35.6942784,128.1672777,,기타,경상남도 합천군청,055-930-3304,2025-07-24,5480000,경상남도 합천군
야로면_금평(폐비닐),경상남도,합천군,,경상남도 합천군 야로면 금평리 557-2,35.7029705,128.1777497,,기타,경상남도 합천군청,055-930-3304,2025-07-24,5480000,경상남도 합천군
야로면_묵촌(폐비닐),경상남도,합천군,,경상남도 합천군 야로면 묵촌리 산80-11,35.6920406,128.1485558,,기타,경상남도 합천군청,055-930-3304,2025-07-24,5480000,경상남도 합천군
가야면_치인(폐비닐)_1,경상남도,합천군,,경상남도 합천군 가야면 치인리 산25-1,35.7835206,128.0458515,,기타,경상남도 합천군청,055-930-3304,2025-07-24,5480000,경상남도 합천군
가야면_이천(폐비닐),경상남도,합천군,,경상남도 합천군 가야면 이천리 554,35.7243123,128.1302226,,기타,경상남도 합천군청,055-930-3304,2025-07-24,5480000,경상남도 합천군
가야면_치인(폐비닐)_2,경상남도,합천군,,경상남도 합천군 가야면 치인리 797,35.7878906,128.0497701,,기타,경상남도 합천군청,055-930-3304,2025-07-24,5480000,경상남도 합천군
화랑대역 1번출구 버스정류장,서울특별시,노원구,서울특별시 노원구 화랑로 510,,37.61989439,127.0837446,,일반쓰레기,서울특별시 노원구청,,2025-03-26,3100000,서울특별시 노원구
공릉한보아파트 앞 버스정류장,서울특별시,노원구,서울특별시 노원구 공릉로46길 18,,37.627173,127.0799936,,일반쓰레기,서울특별시 노원구청,,2025-03-26,3100000,서울특별시 노원구
노원경찰서 앞 버스정류장,서울특별시,노원구,서울특별시 노원구 노원로16길 15,,37.64344507,127.0733372,,일반쓰레기,서울특별시 노원구청,,2025-03-26,3100000,서울특별시 노원구
서울과학기술대학교 맞은편 버스정류장,서울특별시,노원구,서울특별시 노원구 공릉로 232,,37.63307893,127.0767947,,일반쓰레기,서울특별시 노원구청,,2025-03-26,3100000,서울특별시 노원구
중계동 364-4 정담공원 내부,서울특별시,노원구,서울특별시 노원구 중계로 169,,37.65026232,127.0807682,,일반쓰레기,서울특별시 노원구청,,2025-03-26,3100000,서울특별시 노원구
파르코오피스텔 앞 버스정류장,서울특별시,노원구,서울특별시 노원구 동일로 1690-2,,37.67928212,127.0555505,,일반쓰레기,서울특별시 노원구청,,2025-03-26,3100000,서울특별시 노원구
오피앙오피스텔 앞 버스정류장,서울특별시,노원구,서울특별시 노원구 동일로 1690-2,,37.67928212,127.0555505,,일반쓰레기,서울특별시 노원구청,,2025-03-26,3100000,서울특별시 노원구
한내근린공원 앞 버스정류장,서울특별시,노원구,서울특별시 노원구 마들로 86,,37.62358892,127.0687828,,일반쓰레기,서울특별시 노원구청,,2025-03-26,3100000,서울특별시 노원구
한내지혜의숲 앞 버스정류장,서울특별시,노원구,서울특별시 노원구 마들로 86,,37.62358892,127.0687828,,일반쓰레기,서울특별시 노원구청,,2025-03-26,3100000,서울특별시 노원구
상계2동주민센터 앞 버스정류장,서울특별시,노원구,서울특별시 노원구 상계로 118,,37.65748313,127.0678641,,일반쓰레기,서울특별시 노원구청,,2025-03-26,3100000,서울특별시 노원구
상계벽산아파트 앞 버스정류장,서울특별시,노원구,서울특별시 노원구 상계로 182,,37.66090389,127.0735754,,일반쓰레기,서울특별시 노원구청,,2025-03-26,3100000,서울특별시 노원구
상계5동주민센터 앞 버스정류장,서울특별시,노원구,서울특별시 노원구 한글비석로 434,,37.66298077,127.0693673,,일반쓰레기,서울특별시 노원구청,,2025-03-26,3100000,서울특별시 노원구
계상초등학교 앞 버스정류장,서울특별시,노원구,서울특별시 노원구 한글비석로41가길 24,,37.66219777,127.0686777,,일반쓰레기,서울특별시 노원구청,,2025-03-26,3100000,서울특별시 노원구
청백아파트 103동 앞 버스정류장,서울특별시,노원구,서울특별시 노원구 초안산로 12,,37.63034387,127.0544999,,일반쓰레기,서울특별시 노원구청,,2025-03-26,3100000,서울특별시 노원구
그랑디오피스텔 앞 버스정류장,서울특별시,노원구,서울특별시 노원구 월계로 334,,37.62901731,127.0576125,,일반쓰레기,서울특별시 노원구청,,2025-03-26,3100000,서울특별시 노원구
수락홈마트 앞 버스정류장,서울특별시,노원구,서울특별시 노원구 동일로242길 11,,37.67584698,127.0562724,,일반쓰레기,서울특별시 노원구청,,2025-03-26,3100000,서울특별시 노원구
상계10동 우체국 앞 버스정류장,서울특별시,노원구,서울특별시 노원구 노원로 510,,37.66093573,127.0625889,,일반쓰레기,서울특별시 노원구청,,2025-03-26,3100000,서울특별시 노원구
임광아파트 2동 앞 버스정류장,서울특별시,노원구,서울특별시 노원구 동일로221길 22,,37.6599719,127.0573759,,일반쓰레기,서울특별시 노원구청,,2025-03-26,3100000,서울특별시 노원구
용화여고 앞 택시정류장,서울특별시,노원구,서울특별시 노원구 동일로 1461,,37.65913138,127.0582807,,일반쓰레기,서울특별시 노원구청,,2025-03-26,3100000,서울특별시 노원구
중계주공 9단지(주공905동 앞) 버스정류장,서울특별시,노원구,서울특별시 노원구 노원로16길 15,,37.64344507,127.0733372,,일반쓰레기,서울특별시 노원구청,,2025-03-26,3100000,서울특별시 노원구
태능국제종합사격장(서울여대방면)버스정류장,서울특별시,노원구,서울특별시 노원구 화랑로 653,,37.62961285,127.0950867,,일반쓰레기,서울특별시 노원구청,,2025-03-26,3100000,서울특별시 노원구
우방아파트 앞 버스정류장(502동 앞),서울특별시,노원구,서울특별시 노원구 노원로 58,,37.62692051,127.0883803,,일반쓰레기,서울특별시 노원구청,,2025-03-26,3100000,서울특별시 노원구
원자력병원 버스정류장,서울특별시,노원구,서울특별시 노원구 노원로 75,,37.62881715,127.082693,,일반쓰레기,서울특별시 노원구청,,2025-03-26,3100000,서울특별시 노원구
중계1동주민센터(중계주공4단지방면)버스정류장,서울특별시,노원구,서울특별시 노원구 한글비석로 276,,37.65189706,127.0777654,,일반쓰레기,서울특별시 노원구청,,2025-03-26,3100000,서울특별시 노원구
은행사거리(신한은행중계동지점방면)버스정류장,서울특별시,노원구,서울특별시 노원구 한글비석로 250,,37.65002891,127.077012,,일반쓰레기,서울특별시 노원구청,,2025-03-26,3100000,서울특별시 노원구
상계역(중계주공3단지방면)버스정류장,서울특별시,노원구,서울특별시 노원구 한글비석로 383,,37.65911197,127.073075,,일반쓰레기,서울특별시 노원구청,,2025-03-26,3100000,서울특별시 노원구
상계역(상계동주유소방면)버스정류장,서울특별시,노원구,서울특별시 노원구 한글비석로 384,,37.6598085,127.07324,,일반쓰레기,서울특별시 노원구청,,2025-03-26,3100000,서울특별시 노원구
"두타빌A,B동사이",서울특별시,노원구,서울특별시 노원구 한글비석로 245,,37.6492608,127.0763611,,일반쓰레기,서울특별시 노원구청,,2025-03-26,3100000,서울특별시 노원구
중계1동주민센터(은행사거리방면)버스정류장,서울특별시,노원구,서울특별시 노원구 한글비석로 269,,37.65171822,127.0767882,,일반쓰레기,서울특별시 노원구청,,2025-03-26,3100000,서울특별시 노원구
월계로 55길 16(월계사슴2단지 205동 앞) 버스정류장,서울특별시,노원구,서울특별시 노원구 월계로 55길 16,,37.63266533,127.0608256,,일반쓰레기,서울특별시 노원구청,,2025-03-26,3100000,서울특별시 노원구
월계한일1차아파트 앞 버스정류장,서울특별시,노원구,서울특별시 노원구 석계로15길 25,,37.62206287,127.0613425,,일반쓰레기,서울특별시 노원구청,,2025-03-26,3100000,서울특별시 노원구
광운대역 3번출구 앞 버스정류장,서울특별시,노원구,서울특별시 노원구 석계로 98-2,,37.62303356,127.0617635,,일반쓰레기,서울특별시 노원구청,,2025-03-26,3100000,서울특별시 노원구
광운대학교(광운로 20 앞) 버스정류장,서울특별시,노원구,서울특별시 노원구 광운로 20,,37.61932035,127.0583381,,일반쓰레기,서울특별시 노원구청,,2025-03-26,3100000,서울특별시 노원구
민들레공원,서울특별시,노원구,서울특별시 노원구 노원로 564,,37.66165211,127.0561247,,일반쓰레기,서울특별시 노원구청,,2025-03-26,3100000,서울특별시 노원구
노원에코센터(상계동 770-2) 앞 버스정류장,서울특별시,노원구,서울특별시 노원구 덕릉로 460,,37.64438255,127.059922,,일반쓰레기,서울특별시 노원구청,,2025-03-26,3100000,서울특별시 노원구
노해로 456 앞 버스정류장,서울특별시,노원구,서울특별시 노원구 노해로 456,,37.65358729,127.0587983,,일반쓰레기,서울특별시 노원구청,,2025-03-26,3100000,서울특별시 노원구
은곡초교입구교차로,서울특별시,노원구,서울특별시 노원구 한글비석로 463,,37.66421635,127.0664373,,일반쓰레기,서울특별시 노원구청,,2025-03-26,3100000,서울특별시 노원구
당고개역(상계로 312-1 앞) 버스정류장,서울특별시,노원구,서울특별시 노원구 상계로 312-1,,37.67041582,127.0800568,,일반쓰레기,서울특별시 노원구청,,2025-03-26,3100000,서울특별시 노원구
당고개역(상계동 111-484 앞) 버스정류장,서울특별시,노원구,,서울특별시 노원구 상계동 111-484,37.64100553,127.0721484,,일반쓰레기,서울특별시 노원구청,,2025-03-26,3100000,서울특별시 노원구
수락산역 3번출구(동일로 1668 앞) 버스정류장,서울특별시,노원구,서울특별시 노원구 동일로 1668,,37.67713768,127.0555972,,일반쓰레기,서울특별시 노원구청,,2025-03-26,3100000,서울특별시 노원구
수락산역 4번출구(동일로 1669 앞) 버스정류장,서울특별시,노원구,서울특별시 노원구 동일로 1669,,37.67745849,127.054894,,일반쓰레기,서울특별시 노원구청,,2025-03-26,3100000,서울특별시 노원구
도봉운전면허시험장 앞 버스정류장,서울특별시,노원구,서울특별시 노원구 동일로 1426-3,,37.65595916,127.0603291,,일반쓰레기,서울특별시 노원구청,,2025-03-26,3100000,서울특별시 노원구
상계동 820(서울교통공사창동차량사업소) 앞 버스정류장,서울특별시,노원구,서울특별시 노원구 동일로 1449,,37.65748572,127.0588513,,일반쓰레기,서울특별시 노원구청,,2025-03-26,3100000,서울특별시 노원구
"서울생활사박물관,농협앞 버스정류장",서울특별시,노원구,서울특별시 노원구 화랑로 457,,37.61875199,127.0778767,,일반쓰레기,서울특별시 노원구청,,2025-03-26,3100000,서울특별시 노원구
공릉시장(공릉역1번출구방면)버스정류장,서울특별시,노원구,서울특별시 노원구 동일로 1038,,37.62279121,127.07424,,일반쓰레기,서울특별시 노원구청,,2025-03-26,3100000,서울특별시 노원구
동일로 1082(대우직업능력개발원) 앞 버스정류장,서울특별시,노원구,서울특별시 노원구 동일로 1082,,37.64100553,127.0721484,,일반쓰레기,서울특별시 노원구청,,2025-03-26,3100000,서울특별시 노원구
동일로 1101(KB국민은행) 앞 버스정류장,서울특별시,노원구,서울특별시 노원구 동일로 1101,,37.62825426,127.0710099,,일반쓰레기,서울특별시 노원구청,,2025-03-26,3100000,서울특별시 노원구
서울과학기술대입구(하계미성아파트방면)버스정류장,서울특별시,노원구,서울특별시 노원구 동일로 1104,,37.62849889,127.0718707,,일반쓰레기,서울특별시 노원구청,,2025-03-26,3100000,서울특별시 노원구
하계역 세이브존 앞 버스정류장,서울특별시,노원구,서울특별시 노원구 한글비석로 57,,37.63662358,127.0689153,,일반쓰레기,서울특별시 노원구청,,2025-03-26,3100000,서울특별시 노원구
하계역 5번출구 버스정류장,서울특별시,노원구,서울특별시 노원구 섬밭로 210-2,,37.63488722,127.0662096,,일반쓰레기,서울특별시 노원구청,,2025-03-26,3100000,서울특별시 노원구
하계역 미성아파트(6동 앞) 버스정류장,서울특별시,노원구,서울특별시 노원구 공릉로59길 28,,37.6342349,127.0696715,,일반쓰레기,서울특별시 노원구청,,2025-03-26,3100000,서울특별시 노원구
하계역 6번출구 버스정류장,서울특별시,노원구,서울특별시 노원구 섬밭로 232,,37.63661517,127.0656682,,일반쓰레기,서울특별시 노원구청,,2025-03-26,3100000,서울특별시 노원구
중계역 1번출구 버스정류장,서울특별시,노원구,서울특별시 노원구 동일로 1231-2,,37.63914793,127.0666156,,일반쓰레기,서울특별시 노원구청,,2025-03-26,3100000,서울특별시 노원구
서울시립북서울미술관(동일로 1238) 버스정류장,서울특별시,노원구,서울특별시 노원구 동일로 1231-2,,37.63914793,127.0666156,,일반쓰레기,서울특별시 노원구청,,2025-03-26,3100000,서울특별시 노원구
노원구민의전당(동일로 1229) 앞 버스정류장,서울특별시,노원구,서울특별시 노원구 동일로 1231-2,,37.63914793,127.0666156,,일반쓰레기,서울특별시 노원구청,,2025-03-26,3100000,서울특별시 노원구
중계역 4번출구 버스정류장,서울특별시,노원구,서울특별시 노원구 동일로 1231-2,,37.63914793,127.0666156,,일반쓰레기,서울특별시 노원구청,,2025-03-26,3100000,서울특별시 노원구
어린이교통공원(중계동 500) 버스정류장,서울특별시,노원구,서울특별시 노원구 덕릉로 483,,37.64560941,127.0627148,,일반쓰레기,서울특별시 노원구청,,2025-03-26,3100000,서울특별시 노원구
월계헬스케어센터(월계로 378) 앞 버스정류장,서울특별시,노원구,서울특별시 노원구 월계로 378,,37.63145003,127.0615911,,일반쓰레기,서울특별시 노원구청,,2025-03-26,3100000,서울특별시 노원구
월계주공 1단지(108동) 버스정류장,서울특별시,노원구,서울특별시 노원구 초안산로1길 15,,37.62729655,127.053318,,일반쓰레기,서울특별시 노원구청,,2025-03-26,3100000,서울특별시 노원구
월계주공 1단지(103동) 버스정류장,서울특별시,노원구,서울특별시 노원구 초안산로1길 15,,37.62729655,127.053318,,일반쓰레기,서울특별시 노원구청,,2025-03-26,3100000,서울특별시 노원구
상계주공10단지(1001동 앞) 버스정류장,서울특별시,노원구,서울특별시 노원구 노원로 564,,37.66165211,127.0561247,,일반쓰레기,서울특별시 노원구청,,2025-03-26,3100000,서울특별시 노원구
상계주공15단지(1508동 앞) 버스정류장,서울특별시,노원구,서울특별시 노원구 동일로227길 26,,37.67019074,127.0546889,,일반쓰레기,서울특별시 노원구청,,2025-03-26,3100000,서울특별시 노원구
상계주공4단지(상계동 749-3 앞) 버스정류장,서울특별시,노원구,서울특별시 노원구 동일로 1368,,37.65074309,127.0619264,,일반쓰레기,서울특별시 노원구청,,2025-03-26,3100000,서울특별시 노원구
상계주공 2단지(201동 앞) 버스정류장,서울특별시,노원구,서울특별시 노원구 동일로 1355,,37.64970076,127.0613593,,일반쓰레기,서울특별시 노원구청,,2025-03-26,3100000,서울특별시 노원구
당현천 근린공원(동일로 1328-1) 버스정류장,서울특별시,노원구,서울특별시 노원구 동일로 1328-1,,37.64741034,127.0636403,,일반쓰레기,서울특별시 노원구청,,2025-03-26,3100000,서울특별시 노원구
장미아파트 버스정류장(602동 앞),서울특별시,노원구,서울특별시 노원구 섬밭로 196,,37.63399762,127.0672779,,일반쓰레기,서울특별시 노원구청,,2025-03-26,3100000,서울특별시 노원구
대병면_하금1구(폐비닐),경상남도,합천군,,경상남도 합천군 대병면 하금리 704,35.5316067,127.9914876,,기타,경상남도 합천군청,055-930-3304,2025-07-24,5480000,경상남도 합천군
대병면_성리3구(폐비닐),경상남도,합천군,,경상남도 합천군 대병면 성리 127,35.5296404,128.0688629,,기타,경상남도 합천군청,055-930-3304,2025-07-24,5480000,경상남도 합천군
대병면_성리1구(폐비닐),경상남도,합천군,,경상남도 합천군 대병면 성리 1188-2,35.5232584,128.0511719,,기타,경상남도 합천군청,055-930-3304,2025-07-24,5480000,경상남도 합천군
가회면_연동(폐비닐),경상남도,합천군,,경상남도 합천군 가회면 덕촌리 1063,35.4309836,128.0164104,,기타,경상남도 합천군청,055-930-3304,2025-07-24,5480000,경상남도 합천군
가회면_내사(폐비닐),경상남도,합천군,,경상남도 합천군 가회면 외사리 45-2,35.4373834,128.0827283,내사마을,기타,경상남도 합천군청,055-930-3304,2025-07-24,5480000,경상남도 합천군
가회면_다공(폐비닐),경상남도,합천군,,경상남도 합천군 가회면 장대리 138,35.4600174,128.0684069,다공마을,기타,경상남도 합천군청,055-930-3304,2025-07-24,5480000,경상남도 합천군
가회면_동곡(폐비닐),경상남도,합천군,,경상남도 합천군 가회면 중촌리 산131,35.4427931,128.0031728,동곡마을회관 뒤,기타,경상남도 합천군청,055-930-3304,2025-07-24,5480000,경상남도 합천군
가회면_두심(폐비닐),경상남도,합천군,,경상남도 합천군 가회면 둔내리 159-3,35.4840656,128.0234744,두심마을,기타,경상남도 합천군청,055-930-3304,2025-07-24,5480000,경상남도 합천군
가회면_오도(폐비닐),경상남도,합천군,,경상남도 합천군 가회면 오도리 77-13,35.4467922,128.0270656,오도마을,기타,경상남도 합천군청,055-930-3304,2025-07-24,5480000,경상남도 합천군
가회면_구전(폐비닐),경상남도,합천군,,경상남도 합천군 가회면 함방리 339,35.4279514,128.0335679,구전마을,기타,경상남도 합천군청,055-930-3304,2025-07-24,5480000,경상남도 합천군
가회면_외사(폐비닐),경상남도,합천군,,경상남도 합천군 가회면 외사리 609-3,35.4259144,128.0737963,외사마을,기타,경상남도 합천군청,055-930-3304,2025-07-24,5480000,경상남도 합천군
